doi,journal,is_relevant,topic_words,title,abstract,authors,explanation
10.1021/acs.est.4c04760,Environmental Science & Technology,False,[],Early-Life Exposure to 4-Hydroxy-4′-Isopropoxydiphenylsulfone Induces Behavioral Deficits Associated with Autism Spectrum Disorders in Mice,"Exposure to bisphenol A (BPA) during gestation and lactation is considered to be a potential risk factor for autism spectrum disorder (ASD) in both humans and animals. As a novel alternative to BPA, 4-hydroxy-4′-isopropoxydiphenylsulfone (BPSIP) is frequently detected in breast milk and placental barrier systems, suggesting potential transmission from the mother to offspring and increased risk of exposure. Gestation and lactation are critical periods for central nervous system development, which are vulnerable to certain environmental pollutants. Herein, we investigated the behavioral impacts and neurobiological effects of early-life exposure to BPSIP (0.02, 0.1, and 0.5 mg/kg body weight/day) in mice offspring. Behavioral studies indicated that BPSIP exposure induced ASD-like behaviors, including elevated anxiety-related behavior and decreased spatial memory, in both male and female pups. A distinct pattern of reduced social novelty was observed only in female offspring, accompanied by significant alterations in antioxidant levels. Transcriptome analysis demonstrated that differentially expressed genes (DEGs) were mainly enriched in pathways related to behaviors and neurodevelopment, which were consistent with the observed phenotype. Besides, a decrease in the protein levels of complex IV (COX IV) across all tested populations suggests a profound impact on mitochondrial function, potentially leading to abnormal energy metabolism in individuals with autism. Additionally, changes in synaptic proteins, evidenced by alterations in synapsin 1 (SYN1) and postsynaptic density protein-95 (PSD95) levels in the cerebellum and hippocampus, support the notion of synaptic involvement. These findings suggest that BPSIP may induce sex-specific neurotoxic effects that involve oxidative stress, energy generation, and synaptic plasticity.",Shengnan Zhang;Yitong Zhou;Jiatong Shen;Yumeng Wang;Jun Xia;Chenghan Li;Weiping Liu;Kashif Hayat;Mingrong Qian,该研究探讨了双酚S衍生物BPSIP对小鼠后代的影响，研究发现BPSIP暴露会导致小鼠后代出现自闭症样行为，包括焦虑行为增加、空间记忆能力下降等。研究还发现，BPSIP暴露会影响小鼠后代的抗氧化水平、基因表达和蛋白质水平，并可能导致线粒体功能异常和突触可塑性改变。该研究主要关注的是BPSIP对神经发育的影响，与大气环境遥感技术关系不大。
10.1021/acs.est.4c05587,Environmental Science & Technology,False,[],Copper Toxicity in Acidic Phytoplankton: Impacts of Labile Cu Trafficking and Causes of Mitochondria Dysfunction,"Most studies on Cu toxicity relied on indirect physicochemical parameters to predict Cu toxicity resulting from adverse impacts. This study presents a systematic and intuitive picture of Cu toxicity induced by exogenous acidification in phytoplankton Chlamydomonas reinhardtii. We first showed that acidification reduced the algal resistance to environmental Cu stress with a decreased growth rate and increased Cu bioaccumulation. To further investigate this phenomenon, we employed specific fluorescent probes to visualize the intracellular labile Cu pools in different algal cells. Our findings indicated that acidification disrupted the intracellular labile Cu trafficking, leading to a significant increase in labile Cu(I) pools. At the molecular level, Cu toxicity resulted in the inhibition of the Cu(I) import system and activation of the Cu(I) export system in acidic algal cells, likely a response to the imbalance in intracellular labile Cu trafficking. Subcellular analysis revealed that Cu toxicity induced extensive mitochondrial dysfunction and impacted the biogenesis and assembly of the respiratory chain complex in acidic algal cells. Concurrently, we proposed that the activation of polyP synthesis could potentially regulate disrupted intracellular labile Cu trafficking. Our study offers an intuitive, multilevel perspective on the origins and impacts of Cu toxicity in living organisms, providing valuable insights on metal toxicity.",Shaoxi Deng and Wen-Xiong Wang,该研究主要关注铜离子在酸性环境下对单细胞绿藻的毒性影响，研究了铜离子在藻类细胞内的转运机制以及对线粒体功能的影响。研究方法主要集中在细胞实验和分子生物学分析，并未涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1021/acs.est.4c07707,Environmental Science & Technology,True,"['air quality', 'satellite observations', 'atmospheric composition', 'persistent pollutants', 'human health']","Climate Actions, Persistent Pollutants, and Human Health: A Call for Integrated Assessments",,Shan Niu;Minghao Qiu;Li Li;Chenfei Qu;Da Zhang,该论文探讨了气候行动、持久性污染物和人类健康之间的关系，并呼吁进行综合评估。这与大气环境遥感技术密切相关，因为该技术可以用于监测空气质量、分析大气成分，并评估持久性污染物对人类健康的影响。例如，卫星观测可以提供关于大气中污染物浓度和分布的宝贵信息，而空气质量监测可以提供地面水平的污染物数据。这些信息可以用于评估气候行动对空气质量和人类健康的影响。
10.1021/acsestair.4c00093,ACS ES&T Air,True,"['air quality monitoring', 'PM2.5', 'oxidative potential', 'transition metals', 'seasonal changes', 'chemical composition', 'aerosol', 'emission sources']",Seasonal Changes in the Oxidative Potential of Urban Air Pollutants: The Influence of Emission Sources and Proton- and Ligand-Mediated Dissolution of Transition Metals,"The inhalation of fine particulate matter (PM2.5) is a major contributor to adverse health effects from air pollution worldwide. An important toxicity pathway is thought to follow oxidative stress from the formation of exogenous reactive oxygen species (ROS) in the body, a proxy of which is oxidative potential (OP). As redox-active transition metals and organic species are important drivers of OP in urban environments, we investigate how seasonal changes in emission sources, aerosol chemical composition, acidity, and metal dissolution influence OP dynamics. Using a kinetic model of the lung redox chemistry, we predicted ROS (O2•–, H2O2, •OH) formation with input parameters comprising the ambient concentrations of PM2.5, water-soluble Fe and Cu, secondary organic matter, nitrogen dioxide, and ozone across two years and two urban sites in Canada. Particulate species were the largest contributors to ROS production. Soluble Fe and Cu had their highest and lowest values in summer and winter, and changes in Fe solubility were closely linked to seasonal variations in chemical aging, the acidity of aerosol, and organic ligand levels. The results indicate three conditions that influence OP across various seasons: (a) low aerosol pH and high organic ligand levels leading to the highest OP in summer, (b) opposite trends leading to the lowest OP in winter, and (c) intermediate conditions corresponding to moderate OP in spring and fall. This study highlights how atmospheric chemical aging modifies the oxidative burden of urban air pollutants, resulting in a seasonal cycle with a potential effect on population health.",Pourya Shahpoury;Steven Lelieveld;Deepchandra Srivastava;Andrea Baccarini;Jacob Mastin;Thomas Berkemeier;Valbona Celo;Ewa Dabek-Zlotorzynska;Tom Harner;Gerhard Lammel;Athanasios Nenes,该研究关注城市空气污染物中细颗粒物（PM2.5）的氧化潜势（OP）的季节性变化。研究者通过分析PM2.5中可溶性铁和铜的含量，以及有机物和酸度的变化，结合肺部氧化化学动力学模型，预测了不同季节下PM2.5的氧化潜势。研究发现，夏季高有机配体浓度和低气溶胶pH值导致OP最高，而冬季则相反。该研究强调了大气化学老化对城市空气污染物氧化负荷的影响，并揭示了季节性变化对人群健康的潜在影响。
10.1029/2024GL109841,Geophysical Research Letters,False,"['tropical cyclone', 'storm-resolving models', 'climate models', 'intensification', 'resolution', 'simulation']",On the Realism of Tropical Cyclone Intensification in Global Storm‐Resolving Climate Models,"The physical processes governing a tropical cyclone's lifecycle are largely understood, but key processes occur at scales below those resolved by global climate models. Increased resolution may help simulate realistic tropical cyclone intensification. We examined fully coupled, global storm‐resolving models run at resolutions in the range 28–2.8 km in the atmosphere and 28–5 km in the ocean. Simulated tropical cyclone activity, peak intensity, intensification rate, and horizontal wind structure are all more realistic at a resolution of ∼5 km compared with coarser resolutions. Rapid intensification, which is absent at typical climate model resolutions, is also captured, and exhibits sensitivity to how, and if, deep convection is parameterized. Additionally, the observed decrease in inner‐core horizontal size with increasing intensification rate is captured at storm‐resolving resolution. These findings highlight the importance of global storm‐resolving models for quantifying risk and understanding the role of intense tropical cyclones in the climate system.",Alexander J. Baker;Benoît Vannière;Pier Luigi Vidale,该研究主要关注全球风暴解析气候模型对热带气旋强度的模拟能力。研究者通过比较不同分辨率的模型模拟结果，发现更高分辨率的模型能够更真实地模拟热带气旋的强度变化、快速增强以及内部结构。该研究重点在于评估模型对热带气旋物理过程的模拟精度，而非直接关注大气环境遥感技术。
10.1029/2024GL110246,Geophysical Research Letters,True,"['wind speed', 'satellite observations', 'atmospheric composition', 'air quality']",Non‐Synchronization of the Decadal Transition in Winter Near‐Surface Wind Speed Across Northern and Southern China,"Decadal variations in near‐surface wind speed (NSWS) and their causes are poorly understood. We found that the decadal transition of winter NSWS in northern China (NC) was 10 years earlier than in southern China (SC), which could be linked to the changes in intensities of the eastward wave‐activity flux and Siberian High (SH) induced by the Warm Arctic‐Cold Eurasia (WACE) dipole pattern. From 1973 to 1990, the WACE pattern from positive to negative phases confined the eastward wave trains to high latitudes with a decreasing SH, inducing an NSWS reduction. From 1991 to 2000, the WACE strengthened from negative to positive phases, causing a decadal transition in NSWS first in NC. After 2000, accompanied by the strengthening of the positive WACE, the eastward wave trains propagated downstream to lower latitudes, the SH and the meridional pressure gradient enhanced. Therefore, the transition of decadal NSWS occurred in SC until 2000.",Ting Chuan;Jinlin Zha;Jian Wu;Deming Zhao;Wenxuan Fan;Huiping Jiang;Yanjun Lyu,该研究主要关注冬季近地表风速的年代际变化，并探讨了这种变化与大气环流模式（如西伯利亚高压、东传波列）之间的联系。研究利用了卫星观测数据，分析了不同区域风速变化的年代际转换时间，并将其与大气环流模式的变化联系起来。因此，该研究与大气环境遥感技术，特别是卫星观测和大气成分分析密切相关。
10.1029/2024GL108856,Geophysical Research Letters,True,"['precipitation', 'climate models', 'tropical', 'satellite observations', 'remote sensing']",Autocorrelation—A Simple Diagnostic for Tropical Precipitation Variability in Global Kilometer‐Scale Climate Models,"We propose the lag‐1 autocorrelation of daily precipitation as a simple diagnostic of tropical precipitation variability in climate models. This metric generally has a relatively uniform distribution of positive values across the tropics. However, selected land regions are characterized by exceptionally low autocorrelation values. Low values correspond to the dominance of high frequency variance in precipitation, and specifically of high frequency convectively coupled equatorial waves. Consistent with previous work, we show that CMIP6 climate models overestimate the autocorrelation. Global kilometer‐scale models capture the observed autocorrelation when deep convection is explicitly simulated. When a deep convection parameterization is used, though, the autocorrelation increases over land and ocean, suggesting that land surface‐atmosphere interactions are not responsible for the changes in autocorrelation. Furthermore, the metric also tracks the accuracy of the representation of the relative importance of high frequency and low frequency convectively coupled equatorial waves in the models.",Dorian Spät;Michela Biasutti;David Schuhbauer;Aiko Voigt,这篇论文探讨了全球公里级气候模型中热带降水变率的简单诊断指标——滞后1自相关。研究发现，该指标在热带地区通常呈现出相对均匀的正值分布，但在某些陆地区域则表现出异常低的自相关值。低自相关值对应于降水中高频方差的支配地位，特别是高频对流耦合赤道波。论文还指出，CMIP6气候模型高估了自相关，而全球公里级模型在显式模拟深对流时能够捕捉到观测到的自相关。当使用深对流参数化时，自相关在陆地和海洋上都会增加，这表明陆地表面-大气相互作用并非造成自相关变化的原因。此外，该指标还能追踪模型中高频和低频对流耦合赤道波相对重要性的表示准确性。
10.1029/2024GL109751,Geophysical Research Letters,True,"['temperature', 'diurnal temperature range', 'climate models', 'satellite observations']",Diurnal Temperature Range Trends Differ Below and Above the Melting Point,"The globally averaged diurnal temperature range (DTR) has shrunk since the mid‐20th century, and climate models project further shrinking. Observations indicate a slowdown or reversal of this trend in recent decades. Here, we show that DTR has a minimum for average temperatures close to 0°C. Observed DTR shrinks strongly at colder temperature, where warming shifts the average temperature toward the DTR minimum, and expands at warmer temperature, where warming shifts the average temperature away from the DTR minimum. Most, but not all climate models reproduce the minimum DTR close to average temperatures of 0°C and a stronger DTR shrinking at colder temperature. In models that reproduce the DTR minimum, DTR shrinking slows down significantly in recent decades. Models project that the global‐mean DTR will shrink over the 21st century, and models with a DTR minimum close to 0°C project slower shrinking than other models.",Felix Pithan;Leonhard Schatt,这篇论文研究了全球平均日温差（DTR）的变化趋势，发现DTR在平均气温接近0°C时最小。论文利用观测数据和气候模型分析了DTR的变化趋势，并指出DTR在较冷温度下收缩较快，而在较暖温度下收缩较慢。研究结果表明，气候模型中再现DTR最小值的能力对预测未来DTR变化趋势至关重要。
10.1029/2024GL110762,Geophysical Research Letters,False,"['snow', 'snow amount', 'snow coverage', 'surface albedo', 'Tibetan Plateau', 'climate models', 'wet bias', 'cold bias']",Divergent Transformation of Wet to Cold Bias on the Tibetan Plateau in Climate Models During Snow Season,"Wet and cold biases on the Tibetan Plateau (TP) commonly exist in global and regional climate simulations. Previous studies have explored the possible causes of wet and cold biases and contributed to reducing these biases. However, the connection between wet and cold biases remains insufficiently addressed. Our research indicates that the TP wet bias converts into positive snow amount bias not continually but efficiently and concentratedly, under the control of snow phenology in different regions. Furthermore, the complex relationship between snow amount, snow coverage and surface albedo restricts the transformation of snow amount to surface albedo bias, and thus to cold bias. Our research highlights the spatio‐temporally divergent transformation of wet to cold bias on the TP during snow season, providing a novel perspective to understand the intrinsic connection between wet and cold biases and improve climate simulations on the TP.",Xin Miao;Weidong Guo;Xinyun Hu;Le Wang;Yizhuo Li;Wenkai Li,这篇论文主要研究了青藏高原气候模型中湿偏差和冷偏差的转化关系。研究发现，青藏高原的湿偏差在不同地区的积雪物候控制下，会有效地转化为积雪量偏差，但并非持续性的。此外，积雪量、积雪覆盖率和地表反照率之间的复杂关系限制了积雪量向地表反照率偏差的转化，进而限制了冷偏差的产生。该研究强调了青藏高原积雪季湿偏差向冷偏差的时空差异转化，为理解湿偏差和冷偏差之间的内在联系以及改进青藏高原气候模拟提供了新的视角。
10.1029/2024GL109692,Geophysical Research Letters,False,[],Microbial Metabolism and Environmental Controls of Acetate Cycling in the Northwest Pacific Ocean,"Microbial acetate metabolism is an important part of marine carbon cycling. We present a comprehensive study to constrain microbial acetate metabolism and its regulation in surface seawater of the northwest Pacific Ocean. We found that acetate oxidation (rate constant k: 0.016–0.506 day−1) accounted for 77.6%–99.4% of the total microbial acetate uptake, suggesting that acetate was predominantly used as a microbial energy source. Acetate also served as a significant biomass carbon source, as reflected by the elevated contribution of acetate assimilation to bacterial carbon production. Acetate turnover was largely influenced by water mass mixing and nutrient conditions. Atmospheric deposition was a source of acetate in surface water and this process can also impact the microbial acetate uptake. Microbial utilization of acetate could account for up to 25.9% of the bacterial carbon demand, suggesting the significant role of acetate metabolism in microbial carbon cycling in the open ocean.",Shi‐Hai Mao;Zhen Zhou;Shi‐Bo Yan;Gao‐Bin Xu;Xiao‐Jun Li;Hong‐Hai Zhang;Gui‐Peng Yang;Guang‐Chao Zhuang,这篇论文研究了西北太平洋海域表层海水中的乙酸盐循环，重点关注微生物对乙酸盐的代谢过程及其受环境因素的调节。研究发现，乙酸盐氧化是微生物乙酸盐吸收的主要途径，乙酸盐也作为重要的生物量碳源，对细菌碳生产有显著贡献。乙酸盐的周转受水团混合和营养条件的影响，大气沉降是表层水中乙酸盐的来源，也会影响微生物对乙酸盐的吸收。研究表明，微生物利用乙酸盐可以满足细菌碳需求的25.9%，说明乙酸盐代谢在海洋微生物碳循环中发挥着重要作用。
10.1002/grl.65939,Geophysical Research Letters,False,[],Issue Information,No abstract is available for this article.,,该论文的标题和摘要信息不足，无法确定其与大气环境遥感技术的关系。标题仅包含“Issue Information”，没有具体内容，而摘要则显示“No abstract is available”。因此，无法判断该论文是否与大气环境遥感技术相关，例如空气质量监测、卫星观测或大气成分分析。
10.1029/2023JD040332,Journal of Geophysical Research: Atmospheres,True,"['atmospheric composition', 'aerosol', 'satellite observations', 'air quality monitoring', 'iron emissions', 'source apportionment']",Constraining Present‐Day Anthropogenic Total Iron Emissions Using Model and Observations,"Iron emissions from human activities, such as oil combustion and smelting, affect the Earth's climate and marine ecosystems. These emissions are difficult to quantify accurately due to a lack of observations, particularly in remote ocean regions. In this study, we used long‐term, near‐source observations in areas with a dominance of anthropogenic iron emissions in various parts of the world to better estimate the total amount of anthropogenic iron emissions. We also used a statistical source apportionment method to identify the anthropogenic components and their sub‐sources from bulk aerosol observations in the United States. We find that the estimates of anthropogenic iron emissions are within a factor of 3 in most regions compared to previous inventory estimates. Under‐ or overestimation varied by region and depended on the number of sites, interannual variability, and the statistical filter choice. Smelting‐related iron emissions are overestimated by a factor of 1.5 in East Asia compared to previous estimates. More long‐term iron observations and the consideration of the influence of dust and wildfires could help reduce the uncertainty in anthropogenic iron emissions estimates.",Sagar D. Rathod;Douglas S. Hamilton;Lance Nino;Sonia M. Kreidenweis;Qijing Bian;Natalie M. Mahowald;Andres Alastuey;Xavier Querol;Adina Paytan;Paulo Artaxo;Barak Herut;Cassandra Gaston;Joseph Prospero;Shankararaman Chellam;Christoph Hueglin;Daniela Varrica;Gaetano Dongarra;David D. Cohen;Patricia Smichowski;Dario Gomez;Fabrice Lambert;Francisco Barraza;Gilles Bergametti;Sergio Rodríguez;Yenny Gonzalez‐Ramos;Jenny Hand;Katriina Kyllönen;Hannele Hakola;Patrick Chuang;Philip K. Hopke;Roy M. Harrison;Randall V. Martin;Brenna Walsh;Crystal Weagle;Willy Maenhaut;Yasser Morera‐Gómez;Yu‐Cheng Chen;Jeffrey R. Pierce;Tami C. Bond,这篇论文主要研究了人类活动产生的铁排放对地球气候和海洋生态系统的影响。研究者利用世界各地近源长期观测数据，结合统计源解析方法，对人为铁排放量进行了更准确的估算。研究发现，与以前的排放清单相比，大多数地区的铁排放量估计值在3倍范围内。研究还发现，东亚地区的冶炼相关铁排放量比以前估计值高出1.5倍。该研究表明，需要更多长期铁观测数据，并考虑尘埃和野火的影响，才能降低人为铁排放量估计的不确定性。
10.1038/d41586-024-02718-6,Nature,False,[],Japan moves to halt long-term postgraduate decline by tripling number of PhD graduates,"Plan aims to elevate the status of PhD holders and give them greater career mobility. 
 Plan aims to elevate the status of PhD holders and give them greater career mobility.  Plan aims to elevate the status of PhD holders and give them greater career mobility.",Tim Hornyak,这篇论文主要讨论的是日本政府为了提升博士学位持有者的社会地位和职业流动性而推出的计划，该计划旨在通过将博士毕业生数量增加三倍来解决长期以来博士生人数下降的问题。论文并未涉及大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析。
10.1038/s41586-024-07857-4,Nature,False,[],Signatures of hybridization of multiple Majorana zero modes in a vortex,"We observe signatures of the existence and hybridization of multiple Majorana zero modes in a single vortex. 
 Majorana zero modes (MZMs) are emergent zero-energy topological quasiparticles that are their own antiparticles1,2. Detected MZMs are spatially separated and electrically neutral, so producing hybridization between MZMs is extremely challenging in superconductors3,4. Here, we report the magnetic field response of vortex bound states in superconducting topological crystalline insulator SnTe (001) films. Several MZMs were predicted to coexist in a single vortex due to magnetic mirror symmetry. Using a scanning tunnelling microscope equipped with a three-axis vector magnet, we found that the zero-bias peak (ZBP) in a single vortex exhibits an apparent anisotropic response even though the magnetic field is weak. The ZBP can robustly extend a long distance of up to approximately 100 nm at the (001) surface when the magnetic field is parallel to the (
              
                
              
              $$1\bar{1}0$$
              
            )-type mirror plane, otherwise it displays an asymmetric splitting. Our systematic simulations demonstrate that the anisotropic response cannot be reproduced with trivial ZBPs. Although the different MZMs cannot be directly distinguished due to the limited energy resolution in our experiments, our comparisons between experimental measurements and theoretical simulations strongly support the existence and hybridization of symmetry-protected multiple MZMs. Our work demonstrates a way to hybridize different MZMs by controlling the orientation of the magnetic field and expands the types of MZM available for tuning topological states. We observe signatures of the existence and hybridization of multiple Majorana zero modes in a single vortex.",Tengteng Liu;Chun Yu Wan;Hao Yang;Yujun Zhao;Bangjin Xie;Weiyan Zheng;Zhaoxia Yi;Dandan Guan;Shiyong Wang;Hao Zheng;Canhua Liu;Liang Fu;Junwei Liu;Yaoyi Li;Jinfeng Jia,该研究主要关注的是超导拓扑晶体绝缘体SnTe（001）薄膜中单个涡旋中多个马约拉纳零模的存在和杂化。研究人员利用配备三轴矢量磁体的扫描隧道显微镜，观察到单个涡旋中零偏峰（ZBP）的各向异性响应，并通过理论模拟证实了这种各向异性响应无法用平凡的ZBP来解释。该研究表明，通过控制磁场的方向可以使不同的MZM杂化，并扩展了可用于调谐拓扑态的MZM类型。该研究与大气环境遥感技术没有直接关系。
10.1038/s41586-024-07863-6,Nature,False,[],Sympathetic neuropeptide Y protects from obesity by sustaining thermogenic fat,"We find that, relative to central neuropeptide Y, peripheral neuropeptide Y produced by sympathetic nerves has the opposite effect on body weight by sustaining energy expenditure independently of food intake. 
 Human mutations in neuropeptide Y (NPY) have been linked to high body mass index but not altered dietary patterns1. Here we uncover the mechanism by which NPY in sympathetic neurons2,3 protects from obesity. Imaging of cleared mouse brown and white adipose tissue (BAT and WAT, respectively) established that NPY+ sympathetic axons are a smaller subset that mostly maps to the perivasculature; analysis of single-cell RNA sequencing datasets identified mural cells as the main NPY-responsive cells in adipose tissues. We show that NPY sustains the proliferation of mural cells, which are a source of thermogenic adipocytes in both BAT and WAT4–6. We found that diet-induced obesity leads to neuropathy of NPY+ axons and concomitant depletion of mural cells. This defect was replicated in mice with NPY abrogated from sympathetic neurons. The loss of NPY in sympathetic neurons whitened interscapular BAT, reducing its thermogenic ability and decreasing energy expenditure before the onset of obesity. It also caused adult-onset obesity of mice fed on a regular chow diet and rendered them more susceptible to diet-induced obesity without increasing food consumption. Our results indicate that, relative to central NPY, peripheral NPY produced by sympathetic nerves has the opposite effect on body weight by sustaining energy expenditure independently of food intake. We find that, relative to central neuropeptide Y, peripheral neuropeptide Y produced by sympathetic nerves has the opposite effect on body weight by sustaining energy expenditure independently of food intake.",Yitao Zhu;Lu Yao;Ana L. Gallo-Ferraz;Bruna Bombassaro;Marcela R. Simões;Ichitaro Abe;Jing Chen;Gitalee Sarker;Alessandro Ciccarelli;Linna Zhou;Carl Lee;Davi Sidarta-Oliveira;Noelia Martínez-Sánchez;Michael L. Dustin;Cheng Zhan;Tamas L. Horvath;Licio A. Velloso;Shingo Kajimura;Ana I. Domingos,该研究主要关注神经肽Y（NPY）在交感神经系统中对肥胖的影响，研究发现交感神经产生的NPY通过维持能量消耗来保护机体免受肥胖，而与中枢神经系统中的NPY作用相反。研究使用了小鼠模型，通过对棕色脂肪和白色脂肪组织进行成像分析和单细胞RNA测序，发现NPY通过促进血管壁细胞的增殖来维持脂肪组织的产热能力。研究还发现，饮食诱导的肥胖会导致NPY+轴突的神经病变，进而导致血管壁细胞的减少，最终导致产热能力下降和肥胖。该研究揭示了交感神经系统中NPY在维持能量消耗和抵抗肥胖中的重要作用，但与大气环境遥感技术无关。
10.1038/s41467-024-51786-9,Nature Communications,False,"['crude oil', 'trade sanctions', 'refining', 'substitution elasticity', 'density', 'sulfur content']",Not all oil types are alike in trade substitution,"This article shows that different oil types are not easily substitutable, raising costs and reducing productivity in refining for the EU market. 
 Motivated by the ongoing war in Ukraine and the public debate on sanctioning crude oil imports from Russia, we estimate the elasticity of substitution between different crude oil types. Using European data on country-level crude oil imports by their field of origin, we argue that crude oil is far from a homogenous good, and that the relevant substitutability for analyzing the impact of trade sanctions must account for the quality of different oil types in terms of their density and sulfur content. Distinguishing crude oil imports by their chemical composition, the elasticity of substitution between types is substantially lower than suggested by previous estimates. Our results also suggest that, by neglecting these differences in quality, standard estimates underestimate the production disruptions and price effects in crude oil refining resulting from sanctions. This article shows that different oil types are not easily substitutable, raising costs and reducing productivity in refining for the EU market.",Peter Öhlinger;Michael Irlacher;Jochen Güntner,本文探讨了不同类型原油的可替代性问题，研究发现不同原油类型在密度和硫含量等方面存在差异，导致其在炼油过程中难以完全替代。文章利用欧洲国家原油进口数据，分析了不同原油类型之间的替代弹性，发现其远低于以往研究结果。研究表明，忽略原油类型差异会导致对贸易制裁带来的炼油生产中断和价格影响的低估。
10.1038/s41467-024-51718-7,Nature Communications,False,[],Adipocyte deletion of the oxygen-sensor PHD2 sustains elevated energy expenditure at thermoneutrality,"Calorie burning is normally turned off in thermogenic brown fat at warm temperatures. Here the authors show that adipocyte oxygen sensing directly boosts brown fat calorie burning, even at warm temperatures. 
 Enhancing thermogenic brown adipose tissue (BAT) function is a promising therapeutic strategy for metabolic disease. However, predominantly thermoneutral modern human living conditions deactivate BAT. We demonstrate that selective adipocyte deficiency of the oxygen-sensor HIF-prolyl hydroxylase (PHD2) gene overcomes BAT dormancy at thermoneutrality. Adipocyte-PHD2-deficient mice maintain higher energy expenditure having greater BAT thermogenic capacity. In human and murine adipocytes, a PHD inhibitor increases Ucp1 levels. In murine brown adipocytes, antagonising the major PHD2 target, hypoxia-inducible factor-(HIF)−2a abolishes Ucp1 that cannot be rescued by PHD inhibition. Mechanistically, PHD2 deficiency leads to HIF2 stabilisation and binding of HIF2 to the Ucp1 promoter, thus enhancing its expression in brown adipocytes. Serum proteomics analysis of 5457 participants in the deeply phenotyped Age, Gene and Environment Study reveal that serum PHD2 associates with increased risk of metabolic disease. Here we show that adipose-PHD2-inhibition is a therapeutic strategy for metabolic disease and identify serum PHD2 as a disease biomarker. Calorie burning is normally turned off in thermogenic brown fat at warm temperatures. Here the authors show that adipocyte oxygen sensing directly boosts brown fat calorie burning, even at warm temperatures.",Rongling Wang;Mario Gomez Salazar;Iris Pruñonosa Cervera;Amanda Coutts;Karen French;Marlene Magalhaes Pinto;Sabrina Gohlke;Ruben García-Martín;Matthias Blüher;Christopher J. Schofield;Ioannis Kourtzelis;Roland H. Stimson;Cécile Bénézech;Mark Christian;Tim J. Schulz;Elias F. Gudmundsson;Lori L. Jennings;Vilmundur G. Gudnason;Triantafyllos Chavakis;Nicholas M. Morton;Valur Emilsson;Zoi Michailidou,这篇研究主要关注的是棕色脂肪组织（BAT）的能量代谢，以及氧气传感器PHD2在调节棕色脂肪组织能量消耗中的作用。研究发现，通过抑制棕色脂肪组织中的PHD2，可以提高棕色脂肪组织的能量消耗，即使在温暖的环境中也能保持较高的能量消耗。研究还发现，血清PHD2水平与代谢疾病风险相关。这项研究与大气环境遥感技术没有直接关系。
10.1038/s41467-024-51676-0,Nature Communications,False,[],ATAXIN-2 intermediate-length polyglutamine expansions elicit ALS-associated metabolic and immune phenotypes,"Intermediate-length repeat expansions in ATXN-2 are the strongest genetic risk factor for ALS. Here, the authors combine patient-derived motor neurons and organoids with mouse models to dissect the pathogenic effects of ATXN2 intermediate expansions. 
 Intermediate-length repeat expansions in ATAXIN-2 (ATXN2) are the strongest genetic risk factor for amyotrophic lateral sclerosis (ALS). At the molecular level, ATXN2 intermediate expansions enhance TDP-43 toxicity and pathology. However, whether this triggers ALS pathogenesis at the cellular and functional level remains unknown. Here, we combine patient-derived and mouse models to dissect the effects of ATXN2 intermediate expansions in an ALS background. iPSC-derived motor neurons from ATXN2-ALS patients show altered stress granules, neurite damage and abnormal electrophysiological properties compared to healthy control and other familial ALS mutations. In TDP-43Tg-ALS mice, ATXN2-Q33 causes reduced motor function, NMJ alterations, neuron degeneration and altered in vitro stress granule dynamics. Furthermore, gene expression changes related to mitochondrial function and inflammatory response are detected and confirmed at the cellular level in mice and human neuron and organoid models. Together, these results define pathogenic defects underlying ATXN2-ALS and provide a framework for future research into ATXN2-dependent pathogenesis and therapy. Intermediate-length repeat expansions in ATXN-2 are the strongest genetic risk factor for ALS. Here, the authors combine patient-derived motor neurons and organoids with mouse models to dissect the pathogenic effects of ATXN2 intermediate expansions.",Renata Vieira de Sá;Emma Sudria-Lopez;Marta Cañizares Luna;Oliver Harschnitz;Dianne M. A. van den Heuvel;Sandra Kling;Danielle Vonk;Henk-Jan Westeneng;Henk Karst;Lauri Bloemenkamp;Suzy Varderidou-Minasian;Domino K. Schlegel;Mayte Mars;Mark H. Broekhoven;Nicky C. H. van Kronenburg;Youri Adolfs;Vamshidhar R. Vangoor;Rianne de Jongh;Tijana Ljubikj;Lianne Peeters;Sabine Seeler;Enric Mocholi;Onur Basak;David Gordon;Fabrizio Giuliani;Tessa Verhoeff;Giel Korsten;Teresa Calafat Pla;Morten T. Venø;Jørgen Kjems;Kevin Talbot;Michael A. van Es;Jan H. Veldink;Leonard H. van den Berg;Pavol Zelina;R. Jeroen Pasterkamp,这篇研究主要关注的是与肌萎缩侧索硬化症 (ALS) 相关的基因突变，特别是 ATXN2 基因的中间长度重复扩展。研究者利用来自患者的运动神经元和类器官，以及小鼠模型，来研究这种基因突变在 ALS 病程中的作用。研究发现，这种基因突变会导致运动神经元功能异常，包括应激颗粒的改变、神经突损伤和电生理特性异常。此外，研究还发现，这种基因突变会导致线粒体功能和炎症反应相关基因表达的改变。总而言之，这项研究揭示了 ATXN2 基因突变导致 ALS 的机制，并为未来研究 ATXN2 依赖性发病机制和治疗方法提供了框架。
