doi,journal,is_relevant,topic_words,title,abstract,authors,explanation
10.1016/j.jag.2024.104100,International Journal of Applied Earth Observation and Geoinformation,False,"['hyperspectral', 'UAV', 'multispectral', 'red-edge', 'vegetation', 'Norway spruce', 'bark beetle', 'forest health monitoring']",Imaging spectroscopy for bark beetle detection in Norway spruce and the relevance of the red-edge spectral range,"•Consistent naming scheme for normalized difference red-edge indices (NDRE) proposed. •Kruskal-Wallis test and frequency analysis to find optimal red-edge parameters. •NDRE758_714vegetation index best suited for Norway spruce health monitoring. •Multispectral NDRE does not lead to worse model results than hyperspectral. •Red-edge bands for multispectral, UAV-based sensor proposed. 
 In this study, hyperspectral data of two geographically distant study areas in Germany were analyzed to find the most effective spectral wavelengths for red-edge-based vegetation indices to differentiate bark beetle-infested Norway spruce into three infestation classes, including green-attack. Considering that the relationship between red-edge position (REP) and reflection shoulder position (RESP) is crucial for the relative quantification of chlorophyll concentration and LAI and their changes due to bark beetle infestation, we tested normalized difference red-edge indices (NDRE) formed from these parameters. Using combinations of 75 spectral bands in the range 685 nm to 850 nm, we analyzed 1187 different NDREs, and two additional vegetation indices, and show that the sorted, normalized Kruskal-Wallis H-value, followed by a frequency analysis of the RESP and REP bands of the 10 % of the highest ranked NDREs is an effective way to identify the global optima of these parameters. The optimal REP and RESP estimated using this approach were determined at 714 nm and 758 nm, respectively. The derived normalized difference red-edge index NDRE758_714 could be successfully applied to both test sites. Moreover, we found that aggregating hyperspectral bands into broader bands – 703 nm to 729 nm for a REP band and 741 nm to 767 nm for a RESP band – did not degrade model accuracy when used in a multispectral NDRE, suggesting that a hyperspectral camera is not required to perform the task. Multinomial logistic regression (MNLR) and random forest (RF) classification models were successfully transferred between the two geographically distant study sites. The predictive accuracies of the models for the test data indicated MNLR to be more robust than the RF. With the MLNR models applied, overall accuracies 77.4 % were achieved in the first study area imaged during the green-attack core period, and 88.2 % in the second study area imaged at the final green-attack stage. Our results contribute to forest health monitoring with imaging spectroscopy data and provide practical recommendations for sensor design with broader bands.",Alexander Marx;Anne Clasen;Johannes May;Simon König;Birgit Kleinschmit;Michael Förster,该研究主要关注利用高光谱和多光谱影像技术监测挪威云杉树木的健康状况，特别是识别受松树皮甲虫侵害的树木。研究重点在于寻找最有效的红边波段组合来构建植被指数，以便区分不同程度的虫害侵染。研究使用了两种地理位置不同的研究区域，并通过机器学习模型对不同虫害等级进行分类。该研究与大气环境遥感技术关系不大，主要关注森林健康监测和病虫害识别。
10.1016/j.jag.2024.104114,International Journal of Applied Earth Observation and Geoinformation,True,"['remote sensing', 'MODIS', 'LST', 'soil surface temperature', 'Arctic', 'vegetation', 'snow', 'land-atmosphere energy balance']",High-precision estimation of pan-Arctic soil surface temperature from MODIS LST by incorporating multiple environment factors and monthly-based modeling,"•An approach to estimate monthly soil surface temperature from MODIS LST in pan-Arctic was developed. •Vegetation and snow were the most important environment factors that contribute the soil surface temperature estimation. •Overall accuracies of the proposed approach were better than the models based solely on LST. •Accuracy was notably improved in higher vegetation areas in warm season and in lower and no vegetation areas in cold season. 
 Global warming has shown an “Arctic amplification effect” in recent decades, leading to pronounced changes in pan-Arctic soil surface temperature (SST). SST plays a direct role in energy exchange between soil and atmosphere and serves as an indicator of the land–atmosphere energy balance. Remote sensing land surface temperature (LST) data is able to indicate near-surface temperature, but influences from environment factors, such as vegetation and snow, can introduce biases between LST and SST. In this study, the importances of five environment factors (vegetation, snow, surface soil composition, topography, and solar radiation) to monthly mean SST estimation from MODIS LST in pan-Arctic were analyzed. Then a method for pan-Arctic monthly mean SST estimation from MODIS LST by incorporating these environment factors and monthly-based modeling based on random forest (RF) algorithm was proposed. The results reveal that all the selected environment factors contribute to monthly-based modeling, with vegetation exerting the greatest importance from May to October and snow in March and April. The root mean square error (RMSE) of pan-Arctic monthly SST estimated by the proposed method from 2003 to 2022 ranges from 0.89 to 1.88 °C, which is a 42.95–––53.35 % reduction compared to the widely used season-based multivariate linear regression (MLR) models based solely on LST (RMSE between 1.56 and 4.03 °C). The accuracy is notably improved in areas with lower and no vegetation (grassy woodlands, grasslands, permanent wetlands, and barrens) in the cold season (September to the following April), and in higher vegetation (forests) areas in the warm season (May to August). The proposed method can contribute to producing high-precision monthly mean SST data from LST, estimating permafrost extent and active layer thickness, and understanding the land–atmosphere energy balance in pan-Arctic.",Hongxiang Guo;Wenquan Zhu;Cunde Xiao;Cenliang Zhao;Liyuan Chen,这篇研究论文主要关注利用卫星遥感数据（MODIS LST）来估算北极地区土壤表面温度。研究者通过分析植被、积雪等环境因素的影响，建立了基于随机森林算法的月度土壤表面温度估算模型。该模型能够提高土壤表面温度估算精度，并有助于研究北极地区地表能量平衡和冻土变化。
10.1016/j.jag.2024.104103,International Journal of Applied Earth Observation and Geoinformation,False,"['Synthetic Aperture Radar (SAR)', '3D point cloud', 'segmentation', 'LiDAR', 'domain adaptation']",A domain adaptation framework for cross-modality SAR 3D reconstruction point clouds segmentation utilizing LiDAR data,"•A domain adaptation framework for SAR 3D reconstruction point clouds segmentation. •Using LiDAR point cloud as surrogate training set to address the paucity of SAR data. •SARDBS-Mix: Mixed-strategy to mitigate the domain discrepancy between LiDAR and SAR. •Proposed method is applicable to different city scenes of SAR 3D reconstructed point clouds. 
 Synthetic aperture radar (SAR) 3D point clouds reconstruction can eliminate the problems of layover in 2D SAR image projections, the recognition of the reconstructed point cloud can significantly enhance target identification and information extraction. Current SAR 3D point cloud segmentation methods, based on traditional machine learning clustering approaches, suffer from poor automation and accuracy. However, the absence of publicly labeled SAR datasets impedes the progress of deep learning-based SAR 3D point cloud segmentation methods. To tackle the aforementioned challenges, we introduce, for the first time, an alternative training approach for SAR 3D point cloud segmentation using LiDAR annotated data, which offers a more abundant sample pool, thus alleviating the lack of training sets. Nevertheless, a segmentation model trained on LiDAR point clouds exhibits a significant decline in performance when directly applied to SAR 3D reconstructed point clouds due to the cross-domain discrepancy. This research presents a pioneering domain adaptation 3D semantic segmentation framework to implement cross-modal learning for SAR point clouds. In our scheme, a simple yet effective technique is developed to achieve segmentation of SAR double-bounce scattering regions called SARDBS-Mix, which employs a mixing strategy, to capture the distinctive reflection characteristics of SAR data. Furthermore, we implement approaches including center alignment and normalization, local augmentation, and weighted cross entropy to mitigate LiDAR and SAR domain gap and class imbalances. The experimental results validate the feasibility and effectiveness of the proposed method for SAR 3D reconstructed point cloud segmentation.",Muhan Wang;Xiaolan Qiu;Zhe Zhang;Silin Gao,这篇论文研究的是利用LiDAR数据进行SAR 3D重建点云分割的领域自适应框架。它主要关注的是如何利用LiDAR数据作为替代训练集来解决SAR数据缺乏的问题，并通过SARDBS-Mix混合策略来减轻LiDAR和SAR之间的领域差异。该方法适用于不同的城市场景的SAR 3D重建点云，并可以有效地识别和提取目标信息。论文没有涉及到大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析等。
10.1016/j.jag.2024.104112,International Journal of Applied Earth Observation and Geoinformation,False,[],Optimization of pre-hospital emergency facility layout in Nanjing: A spatiotemporal analysis using multi-Source big data,"•Investigate spatiotemporal distribution of emergency needs and traffic conditions impact on emergency services. •Integrate randomly distributed emergency needs and traffic states into the set coverage model. •Provides new ideas and methods for improving planning and site selection model and enhancing first-aid stations efficiency. 
 Amid the escalating conflicts between urban demography, resource availability, and environmental constraints, there is an accelerating demand for emergency medical services prompted by a spectrum of factors including diseases, natural calamities, and unforeseen events. This growth is further accentuated by an imbalance in the allocation of emergency facilities, amplifying public anxiety and underscoring the urgent necessity for scientifically informed optimization of pre-hospital emergency facilities. To this end, the present study articulates specific optimization goals for facility deployment and introduces a nuanced set coverage optimization model that integrates spatiotemporal determinants of emergency service requirements. The model is fortified with a constellation of constraints, including spatial constraint, temporal constraint, and coverage constraint. For spatial constraints, we use the Monte Carlo simulation to predict the spatial distribution of emergency demands. Temporal constraints involve determining the actual travel time matrix from predicted demand points to candidate sites. Coverage constraints specify the effective demand coverage rate. This study uses Nanjing as a case example, utilizing multisource big data, including ambulance GPS logs from June 2016 to May 2017, Amap traffic congestion indicators, and survey data on existing emergency facilities in Nanjing City. By preprocessing and analyzing the existing data, this study thoroughly investigates the spatiotemporal distribution of emergency demands and the impact of traffic congestion on emergency service effectiveness. Consequently, the model incorporates constraints that ensure, under the specified planning and actual traffic conditions, 95 % of the simulated emergency demands can be met within an 8-minute on-route time. Locations for pre-hospital emergency stations are optimized using a genetic algorithm, achieving the best solution at the 120th iteration. Verification confirms 134 optimal sites; after excluding 52 existing sites, 82 potential sites are identified. The new layout plan has reduced Nanjing’s average emergency response time from 18.6 min to 12 min. Additionally, under peak and average traffic conditions, emergency demand coverage rates improved from 76.92 % and 83.18 % at 15 min to 95.61 % and 98.10 % at 12 min, respectively. These results demonstrate that the new layout significantly enhances practical application effectiveness. The approach presented in this paper addresses the previously overlooked randomness of emergency incidents and traffic conditions, offering innovative strategies for improving the efficiency and effectiveness of emergency station planning and site selection models.",Bing Han;Wanqi Hu;Xilu Tang;Jiemin Zheng;Mingxing Hu;Zhe Li,这篇论文主要关注的是城市应急医疗服务设施的优化问题，利用多源大数据分析南京市紧急事件的空间和时间分布，以及交通状况对紧急服务效率的影响，并通过优化模型确定最佳的应急医疗站布局。论文没有涉及大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。
10.1016/j.jag.2024.104116,International Journal of Applied Earth Observation and Geoinformation,False,"['spatial co-location pattern mining', 'geographic knowledge graph', 'ecosystem', 'environmental attributes', 'elevation', 'temperature', 'precipitation', 'association rules', 'Geo-Eco Knowledge Graph (GEKG)', 'Eco-location patterns']",Revealing association rules within intricate ecosystems: A spatial co-location mining method based on Geo-Eco knowledge graph,"•Innovate in association rule detection based on geographic knowledge graph. •Construct Geo-Eco Knowledge Graph to represent complex natural environments. •Consider both spatial proximity and semantic similarity as Eco-location’s criteria. 
 The analysis of association rules within ecosystems is crucial for monitoring, managing, and conserving natural resources. As widely adopted approaches for this task, geospatial methods involving spatial co-location pattern mining can reveal distribution rules and inherent associations among diverse geographical elements. Rooted in Tobler’s first law of geography, these methods focus on the impact of spatial proximity. However, apart from proximity, heterogeneity of environmental attributes such as elevation, temperature and precipitation are also essential for the formation of associations. For environmental co-location (Eco-location) pattern detection, we propose a method based on the Geo-Eco Knowledge Graph (GEKG) to mine multi-impact association rules. Firstly, we introduce the Adaptive Threshold (AT) to constrain the Delaunay triangular network, dynamically regulating adjacency relationships to generate geo-eco knowledge graph’s skeleton. For comprehensive ecosystem representation, various environmental attributes are integrated as semantic information into GEKG. In the reasoning of Eco-location patterns, we innovate beyond the traditional co-location paradigm by considering both spatial proximity and semantic similarity. Under the impact of various environmental information, sub-sets of geographically proximate entities are extracted to detect Eco-location patterns. For effective management and efficient computation, we utilize the Neo4j graph database to manage large-scale GEKG and mine Eco-location patterns with its graph search function. Experiments conducted on simulated and real-world ecological datasets show that, compared to existing techniques, our GEKG-based method can detect Eco-location patterns with greater accuracy and efficiency.",Jinghan Wang;Guangyue Li;Tinghua Ai,该研究主要关注生态系统中物种和环境因素之间的关联关系，利用地理知识图谱构建了一个Geo-Eco知识图谱，并基于此图谱进行空间共定位模式挖掘，以揭示生态系统中不同要素之间的关联规则。研究重点在于结合空间距离和语义相似性，通过构建知识图谱来分析生态系统中的关联关系，并没有直接涉及大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析等。
10.1016/j.jag.2024.104107,International Journal of Applied Earth Observation and Geoinformation,False,"['ground subsidence', 'InSAR', 'Sentinel-1', 'groundwater usage', 'urban resilience', 'environmental sustainability']",Ground subsidence in major Philippine metropolitan cities from 2014 to 2020,"•Subsidence in Philippine metropolitan cities mapped and measured for the first time. •Besides Metro Manila, cities with subsidence include Cebu, Davao, Iloilo, & Legazpi. •Monitoring of long-term surface deformation related to groundwater usage with InSAR. •Use of earth observation data for urban resilience and environmental sustainability. 
 Land subsidence is recognized as one of the hazards that threaten Metro Manila, Philippines, and other major urban areas worldwide. It has become a significant global issue caused by excessive groundwater extraction, rapid urbanization, and natural sediment compaction, exacerbated by climate change through rising sea levels. This paper presents vertical ground motion rates in Philippine metropolitan cities using Sentinel-1 InSAR time series analysis from 2014 to 2020 through UK COMET’s LiCSAR products and the LiCSBAS package of Morishita et al. (2020). The results revealed a maximum subsidence rate of 109 mm/yr in Bulacan Province in Greater Manila. For the first time, this paper also presents ground motion estimates and the following maximum subsidence rates for other Philippine metropolitan cities: 11 mm/yr in Metro Cebu, 38 mm/yr in Metro Davao, 9 mm/yr in Metro Iloilo, and 29 mm/yr in Legazpi City. Areas with remarkably high subsidence rates are observed as circular to elliptical deformation features in vertical motion maps. Sinking areas mostly coincide with industrial and commercial complexes evident as a contiguous distribution of large and expansive man-made structures with distinct radar reflections. Monitoring this hazard is crucial as it increases the risk of floods, building and infrastructure damage, and economic loss, and exposes residents along the coast to worsening tidal incursions and storm surges due to climate change. InSAR is proposed here as a targeted, long-term deformation monitoring tool, especially related to groundwater usage.",Jolly Joyce S. Sulapas;Audrei Anne B. Ybañez;Kayla Milcah M. Marasigan;Julian Marie Bernice M. Grageda;Alfredo Mahar Francisco A. Lagmay,这篇论文主要研究了菲律宾主要都市地区的土地沉降问题，利用Sentinel-1卫星的InSAR技术分析了2014年至2020年的地面沉降情况。研究发现，马尼拉大都会、宿务、达沃、伊洛伊洛和勒加斯皮等城市都出现了不同程度的沉降，其中马尼拉大都会的布拉干省沉降速率最快，达到109毫米/年。论文强调了土地沉降对城市基础设施、经济发展和居民生活的影响，并建议利用InSAR技术进行长期监测，以应对气候变化带来的挑战。
10.1016/j.jag.2024.104106,International Journal of Applied Earth Observation and Geoinformation,False,"['power inspection', 'UAV', 'pylon', 'LiDAR', 'point cloud', 'keypoint detection', 'inspection route']",UPKD: Unsupervised pylon keypoint detection from 3D LiDAR data for autonomous UAV power inspection,"•Proposed the unsupervised candidate keypoint detection method, UKD-Net, for power inspection. •Introduced data standardization and convex hull processing modules to refine candidate keypoints into inspection points. •Improved inspection point detection metrics, including repeatability, effectiveness, and completeness, by using inspection point annotation data as a reference. 
 The automatic extraction of inspection points for pylons is essential for intelligent Unmanned Aerial Vehicle (UAV) power inspections, especially in generating inspection route. However, current researches primarily focus on power scene perception and power component fault detection, with little attention paid to the inspection point detection. The primary reason are the lack of public pylon datasets for keypoint detection and the neglect of distinguish the inspection points from the keypoints used in feature extraction. Regarding that, this paper proposes a two-stage unsupervised pylon keypoint detection (UPKD) method to improve the efficiency of power inspections. In the first stage, the UPKD Network processes the point cloud to generate candidate keypoints, which comprises two main components: a data normalization module and an unsupervised keypoint detection network (UKD-Net). The data normalization module compresses information based on the symmetric structure of pylons, thereby reducing instability in inspection point detection. The UKD-Net incorporates a Point Transformer layer that uses self-attention mechanisms to extract features from the point cloud. In the second stage, a convex optimization strategy is applied to filter and acquire inspection points. These inspection points are then interconnected using a shortest-path strategy to generate the UAV inspection route. Our dataset is obtained using the Riegl VUX-1 laser measurement system and comprises 3,296 pylons of 10 types. Each pylon’s point cloud contains up to 25,000 points, with a high point density of 100 pts/m2. Extensive experiments show that the UPKD Network achieved state-of-the-art performance on our dataset, with repeatability achieving 90.39%, effectiveness (the ratio of effective keypoints to annotation points) achieving 69.95%, and completeness (the ratio of detected annotation points to keypoints) achieving 79.55%.",Jiayu Wu;Chi Chen;Zhengfei Yan;Shaolong Wu;Zhiye Wang;Liuchun Li;Jing Fu;Bisheng Yang,这篇论文主要研究的是无人机电力巡检中的关键点检测问题，利用3D激光雷达数据，提出了一种无监督的电力塔关键点检测方法（UPKD）。该方法通过数据标准化和凸包处理模块，将候选关键点细化为巡检点，并利用巡检点标注数据作为参考，提高了巡检点检测指标，包括重复性、有效性和完整性。论文重点关注电力巡检领域，与大气环境遥感技术关系不大。
10.1016/j.jag.2024.104096,International Journal of Applied Earth Observation and Geoinformation,False,[],Roof plane parsing towards LoD-2.2 building reconstruction based on joint learning using remote sensing images,"•We propose a backbone network that fuses geometric and spectral information for detailed building extraction, contributing to the study of DSM and orthophoto pairs. •Our work fills the gap between prediction of roof lines and generation of 3-D building models. •We propose a simple yet effective LoD-2.2 building abstraction as semantic raster prediction which models all kinds of buildings. •We develop an effective workflow of generating LoD-2.2 3-D building models in polygonal format based on RGB images and DSMs. 
 Building models are important for urban studies. Remote sensing multi-spectral (MS) images are widely used for its rich semantic information. The lack of geometry features is fulfilled by introducing photogrammetry derived digital surface models (DSMs), resulting in pairs of DSMs and MS images. Utilizing such pairs and a convolutional neural network, level of detail (LoD) 2.2 building models, which contain roof planes and major roof elements (e.g. dormers), are reconstructed in this work. Leveraging both raster and vector predictions, 3-D building models with straight edges and sharp corners are obtained. The proposed two-stage method first extracts vectorized roof lines from pairs of DSMs and RGB images, followed by generation of detailed 2-D and 3-D polygonal building models. We conducted our experiments based on two datasets: a custom dataset in Landsberg am Lech in Germany, and an open dataset named Roof3D. For the custom dataset, our proposed model achieved mean average precision (mAP) for building roof vertices of 64.3% and for building roof lines of 54.5% at highest. Mean precision and recall for reconstructed 2-D building roof plane polygons are 52.2% and 54.7% respectively. For the Roof3D dataset, mAP is reported to be 25.3% and 12.4% for the extracted building roof lines and roof plane polygons respectively.",Yajin Xu;Juilson Jubanski;Ksenia Bittner;Florian Siegert,这篇论文主要研究的是利用遥感影像进行建筑物三维重建，重点关注的是利用数字表面模型（DSM）和多光谱影像来提取建筑物屋顶平面信息，并生成 LoD-2.2 级的建筑模型。论文中没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析等。
10.1016/j.jag.2024.104111,International Journal of Applied Earth Observation and Geoinformation,False,"['open-pit mine', 'remote sensing', 'multispectral imageries', 'satellite images', 'semantic segmentation', 'ConvFormer']",Fine mapping of Hubei open pit mines via a multi-branch global–local-feature-based ConvFormer and a high-resolution benchmark,"•A semantic segmentation dataset for fine classification of open-pit mines. •ConvFormer with large convolution kernel and multi-branch decoding architecture. •Fine classification mapping of individual open-pit mines. 
 As an important part of the geological environment assessment in recent years, mine interpretation has attracted broad attention in the area of sustainable development. As an object that can be captured by remote sensing of multispectral imageries, the open-pit (OP) mine environment has the characteristics of irregular distribution, diverse shapes, and varied textures and colors, which makes interpretation a challenge and limits the accuracy of OP mine mapping. Moreover, the development of computational vision technology enables efficient and fast interpretation. However, there is a lack of open semantic segmentation datasets for OP mining areas. In this paper, we introduce a dataset for OP mining areas in the West Hubei metallogenic belt (DOWHM) for OP mine element interpretation. DOWHM includes 24 active OP mining zones in China’s Hubei Province, with a total of 1875 satellite images of 224×224 pixels at a resolution of 0.6 m. Second, we design a ConvFormer model for fine classification and mapping in OP mining areas. The ConvFormer model adopts an encoder featuring a large convolutional kernel. The decoder of the ConvFormer model employs a multi-branch approach, integrating modules of convolutional neural network (CNN) and self-attention mechanism. In this manner, ConvFormer effectively captures both global–local information. This solves the problem of the misclassification of elements in the prediction results, and especially has advantages in road classification. In the experiments, ConvFormer achieved mIoU of 68.18% on DOWHM. Compared to other popular semantic segmentation models, ConvFormer improved the overall mIoU by 2%, which is advantageous in the fine classification of OP mining regions, and it can be applied to the mapping of entire mining regions. DOWHM and the code are available at https://github.com/zxy1211/DOWHM.",Xinyu Zhang;Yunliang Chen;Wei Han;Xiaodao Chen;Sheng Wang,这篇论文主要关注的是利用遥感技术对湖北省露天矿进行精细分类和制图。研究者构建了一个露天矿数据集，并设计了一个名为ConvFormer的模型，该模型结合了卷积神经网络和自注意力机制，能够有效地捕捉全局和局部信息，从而提高露天矿元素的分类精度。论文的重点在于矿区元素的识别和分类，与大气环境遥感技术关系不大。
10.1016/j.jag.2024.104108,International Journal of Applied Earth Observation and Geoinformation,False,[],Fast supervoxel segmentation of connectivity median simulation based on Manhattan distance,"•We propose an interval sorting optimization method and Regional growth to reduce the computational steps, which improves the efficiency of supervoxel segmentation. •We introduce a Manhattan distance metric and design a median simulation method, which achieves a more accurate optimization of the clustering process. •The experiments show that the proposed algorithm achieves the state-of-the-art performance, especially, with efficiency gains of 10.6% to 28.3%. 
 Supervoxels provide a more natural and compact 3D point cloud representation, which is a fundamental problem in point cloud processing and has attracted extensive attention from many scholars. At present, although the supervoxel segmentation has achieved significant results, the processing efficiency still restricts its further processing in the face of large-scale point cloud processing. Therefore, this paper proposes a new supervoxel segmentation method for point clouds to achieve fast supervoxel over-segmentation of large-scale point clouds while maintaining good boundaries and accuracy. Firstly, the supervoxel segmentation is formulated as a subset selection problem. With the idea of greedy strategy, the interval quick sorting and region growing methods is designed to realize the rapid merging of subsets in the iterative process. Secondly, the Manhattan distance metric and the seed point median simulation method are proposed to enhance the precision of iterative optimization and improve the efficiency of point cloud supervoxel segmentation. Experimental results show that, compared with state-of-the-art supervoxel segmentation method, the proposed method achieves the best results under UE, GCE, BR and other indicators, while reducing the running time of the algorithm by 10.6% to 28.3%.",Yiteng Yuan;Jie Wang;Wei Li;Kaipeng Wang;Hong Rao;Jianfeng Xu,该论文提出了一种基于曼哈顿距离的超体素分割方法，旨在提高大规模点云处理的效率。论文主要关注的是点云数据处理，并通过快速排序和区域增长等方法来优化超体素分割过程。论文中没有提及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1016/j.jag.2024.104104,International Journal of Applied Earth Observation and Geoinformation,True,"['sea fog', 'multispectral remote sensing', 'satellite observations', 'atmospheric composition analysis']",Deep spatial–spectral difference network with heterogeneous feature mutual learning for sea fog detection,"•Enhanced sea fog representation by incorporating intra-spectral and inter-spectral difference features from MSI. •Introducing novel physics-inspired heterogeneous difference feature extraction structures. •Developing a mutual learning mechanism for optimizing heterogeneous feature extraction. •Achieved improved performance in high spatial resolution and continuous temporal SFD tasks. 
 Multispectral remote sensing image-based sea fog detection (SFD) is both important and challenging. Deep learning methods for SFD have become mainstream due to their powerful nonlinear learning capabilities and flexibility. However, existing methods have not fully utilized the physical difference priors in multispectral images (MSI) for SFD, making it difficult to skillfully capture the shape and appearance characteristics of sea fog, thus leading to uncertainties in SFD. We propose the spatial–spectral difference network (S2DNet), a deep encoding–decoding framework that merges inter-spectral and intra-spectral heterogeneous difference features. Specifically, inspired by physics-based difference threshold methods, we developed a physics-inspired inter-spectral difference module (PIDM) that combines feature-level difference with deep neural networks to capture the shape characteristics of sea fog. We designed the intra-spectral difference module (ISDM) using difference convolution to represent sea fog’s fine-grained and dynamic appearance information. Furthermore, inspired by multi-view learning, we propose heterogeneous feature mutual learning (HFML) that seeks robust representations by focusing on semantically invariant aspects within heterogeneous difference features, adapting to the dynamic nature of sea fog. HFML is achieved through global feature mutual learning using an adversarial procedure and local feature mutual learning supported by a novel information-theoretic objective function that links maximizing statistical correlation with expectation maximization. Experiments on two SFD datasets show that integrating physical difference priors into deep learning improves SFD. In both continuous temporal and high spatial resolution SFD tasks, S2DNet outperforms existing advanced deep learning methods. Moreover, S2DNet demonstrates stronger robustness under degraded remote sensing image conditions, highlighting its potential usefulness and practicality in real-world applications.",Nan Wu;Wei Jin,该论文研究了一种基于多光谱遥感图像的海雾检测方法，通过引入物理差异先验信息和异构特征互学习机制，提高了海雾检测的精度和鲁棒性。论文的核心是利用多光谱图像中不同波段的差异信息来识别海雾，这与大气环境遥感技术中的气溶胶识别、云检测等任务具有相似性。论文中提到的多光谱遥感图像、卫星观测等关键词也与大气环境遥感技术密切相关。
10.1016/j.jag.2024.104110,International Journal of Applied Earth Observation and Geoinformation,False,[],"SLG-SLAM: An integrated SLAM framework to improve accuracy using semantic information, laser and GNSS data","•A real-time optimization method for visual SLAM pose based on matching laser point clouds is proposed. •A GNSS integration method to correct the scale and direction of visual odometry is proposed. •An applicable framework is proposed to optimize visual SLAM accuracy, incorporating semantic information, laser point clouds, and GNSS data. •The effectiveness of the algorithm is validated across five datasets: KITTI, MVE, CU, M2DGR, and a self-collected dataset. 
 Visual Simultaneous Localization and Mapping (V-SLAM) is pivotal for precise positioning and mapping. However, visual data from crowd-sourced datasets often contains deficiencies that may lead to positioning errors. Despite existing optimization techniques, current algorithms do not adequately adapt to varied data in vehicle driving scenarios. To address this gap, this study introduces a novel SLAM framework (SLG-SLAM). This framework refines trajectories by integrating semantic information, laser point cloud, and global navigation satellite system (GNSS) data into V-SLAM. Initial trajectory estimates are made after filtering out dynamic targets and are subsequently refined with matched laser point clouds, then corrected for scale and direction using GNSS. The efficacy of this approach is assessed using four public datasets and one self-collected dataset, showing significant enhancements across all datasets. The proposed method reduces the mean absolute trajectory error by 43.50% on the KITTI dataset and 14.91% on the MVE dataset compared to the baseline. Unlike the baseline, which fails on three other datasets, the proposed method successfully performs localization and mapping. Additionally, compared to three other single-source methods (DynaSLAM, MCL, MVSLAM), the proposed method consistently outperforms, demonstrating its superior adaptability and effectiveness.",Hangbin Wu;Shihao Zhan;Xiaohang Shao;Chenglu Wen;Bofeng Li;Chun Liu,该论文介绍了一种名为SLG-SLAM的SLAM框架，该框架通过整合语义信息、激光点云和GNSS数据来提高视觉SLAM的精度。论文重点在于改进SLAM算法，使其更适用于车辆驾驶场景，并通过实验验证了该方法的有效性。论文并未涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1016/j.jag.2024.104109,International Journal of Applied Earth Observation and Geoinformation,False,"['airborne laser scanning', 'forest roads', 'roadway width', 'LiDAR data']",Predicting the roadway width of forest roads by means of airborne laser scanning,"•LiDAR data provide means to accurately predict the roadway width on forest roads. •Different algorithms based on LiDAR’s both height and intensity data were developed. •These algorithms analyzed the cross-sections of forest roads on 8-m long segments. •The results of the algorithms were used as predictors in linear models. •For the predicted roadway width, RMSE values of 20–30 cm were obtained. 
 Modern forestry relies on an extensive network of well-maintained forest roads. However, the trafficability of forest roads can be limited by poor construction or by insufficient load-bearing capacity caused by, for example, weather conditions. In all forestry operations, the forest roads should be able to support heavy vehicles during the transport of roundwood and harvesting machinery, so logistics must be carefully planned to ensure good road trafficability. To facilitate this planning, it is necessary to know the various characteristics of the forest road in terms of its width, structure and load-bearing capacity. Obtaining such information using remote sensing data would be beneficial. In this study, we used airborne laser scanning (ALS) data to assess the width of the roadway on forest roads. We developed several algorithms that were used to assess roadway width based on the cross-sectional data (derived with ALS) of the roads in 8-m long segments. The ALS echoes within the segments were classified into 20 cm wide strips which the algorithms then analyzed in a stepwise manner. Both height and intensity information from the ALS data were utilized. The algorithm results were then used as predictors in linear models to predict the roadway width. The main focus was on the road level, i.e., aggregated values from 25 different roads were used in model fitting. In terms of root mean square error (RMSE) values, accuracies of approximately 20–30 cm (or 7–10 %) were obtained for the predicted roadway widths with a separate validation data. This level of accuracy can be considered adequate given the characteristics of the ALS data used in the modelling. The results indicate that the presented approach has potential for practical applications to predict the width attributes of forest roads.",Tomi Karjalainen;Ville Karjalainen;Katalin Waga;Timo Tokola,该研究利用机载激光扫描 (ALS) 数据来评估森林道路的路面宽度。研究人员开发了多种算法，利用 8 米长路段的横截面数据（由 ALS 衍生）来评估路面宽度。ALS 回波在这些路段内被分类为 20 厘米宽的条带，然后算法逐步分析这些条带。研究中利用了 ALS 数据的高度和强度信息。然后将算法结果用作线性模型中的预测因子，以预测路面宽度。该研究主要关注道路水平，即模型拟合中使用了来自 25 条不同道路的汇总值。在均方根误差 (RMSE) 值方面，预测的路面宽度在单独的验证数据中获得了约 20-30 厘米（或 7-10%）的精度。鉴于模型中使用的 ALS 数据的特性，这种精度水平可以被认为是足够的。结果表明，所提出的方法在预测森林道路宽度属性方面具有实际应用潜力。
